index,province,city,district,place,latitude,longitude,equipment,whole_body,neck,shoulder,arm,back,chest,abs,waist,thigh,calf,feet,cardio,muscle,authority,phone_no
,,서울특별시,서대문구,연희지하차도위휴식공간,37.576803,126.934158,체어풀/노젓기,,,1,1,1,1,1,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연희지하차도위휴식공간,37.576792,126.934127,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연희지하차도위휴식공간,37.576783,126.934164,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연희지하차도위휴식공간,37.576773,126.934135,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연희지하차도위휴식공간,37.576791,126.934151,스텝사이클/워킹트레이너머신/달리기,1,,,,,,,,,,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,다람쥐어린이공원,37.575994,126.934473,윗몸일으키기,,,,1,,,1,1,,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,다람쥐어린이공원,37.576045,126.934454,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,다람쥐어린이공원,37.576071,126.934456,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍연소공원,37.576124,126.93246,등허리지압기/스트레칭로라,,,,,1,,,1,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍연소공원,37.57616,126.932452,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍연소공원,37.576187,126.932487,벤치프레스/역기,,1,1,1,1,1,,,1,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍연소공원,37.576177,126.932516,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍연소공원,37.576185,126.932517,양팔줄당기기,,,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍연소공원,37.576198,126.932562,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍연소공원,37.5762,126.932598,물구나무/거꾸로매달리기,1,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍연소공원,37.576198,126.932598,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,궁뜰어린이공원,37.569082,126.930317,철봉,,1,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,궁뜰어린이공원,37.569092,126.930323,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,궁뜰어린이공원,37.569121,126.93031,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,궁뜰어린이공원,37.569101,126.930289,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,궁뜰어린이공원,37.569098,126.930294,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,궁말어린이공원,37.571179,126.933655,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,궁말어린이공원,37.571167,126.933675,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,대궐재어린이공원,37.574129,126.937132,벤치프레스/역기,,1,1,1,1,1,,,1,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,대궐재어린이공원,37.574148,126.937062,다리뻗치기/레그프레스,,,,,,,,,1,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,대궐재어린이공원,37.574169,126.93708,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,대궐재어린이공원,37.574149,126.937049,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,대궐재어린이공원,37.574159,126.937038,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,대궐재어린이공원,37.574144,126.937013,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연희어린이공원,37.567723,126.921459,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연희어린이공원,37.567726,126.921455,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연희어린이공원,37.567722,126.921466,양팔줄당기기,,,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연희동주민쉼터,37.573179,126.928619,스텝사이클/워킹트레이너머신/달리기,1,,,,,,,,,,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연희동주민쉼터,37.573175,126.928629,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,불천어린이공원,37.597022,126.947892,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,불천어린이공원,37.596999,126.947882,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,불천어린이공원,37.597012,126.94787,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,불천어린이공원,37.597059,126.94784,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍박소공원,37.601568,126.948822,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍박소공원,37.601545,126.948792,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍박소공원,37.601526,126.948779,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍박소공원,37.601497,126.948955,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍박소공원,37.601498,126.94892,스텝사이클/워킹트레이너머신/달리기,1,,,,,,,,,,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍박소공원,37.601479,126.948915,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,문화촌어린이공원,37.595177,126.94752,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,문화촌어린이공원,37.595163,126.947533,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,고은소공원,37.587957,126.943011,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,고은소공원,37.587937,126.943027,양팔줄당기기,,,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,고은소공원,37.587895,126.943032,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,고은소공원,37.587885,126.943019,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,무궁화소공원,37.58417,126.947663,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,무궁화소공원,37.584152,126.947722,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,무궁화소공원,37.584135,126.94775,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,행복한소공원,37.587165,126.948661,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,행복한소공원,37.587148,126.94866,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,정원소공원,37.586401,126.932487,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,정원소공원,37.586386,126.932514,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,정원소공원,37.586437,126.932459,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,정원소공원,37.586389,126.932519,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,답동소공원,37.593977,126.93384,등허리지압기/스트레칭로라,,,,,1,,,1,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,답동소공원,37.593955,126.933818,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,답동소공원,37.593971,126.933819,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,답동소공원,37.593979,126.933794,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,하늘소공원,37.593868,126.941999,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,하늘소공원,37.593862,126.942048,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,하늘소공원,37.593988,126.942091,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,하늘소공원,37.593947,126.942109,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,실락어린이공원,37.594583,126.943218,턱걸이,,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,실락어린이공원,37.594575,126.943211,등허리지압기/스트레칭로라,,,,,1,,,1,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,실락어린이공원,37.594556,126.943233,다리지압,,,,,,,,,,,1,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,실락어린이공원,37.594499,126.943365,물구나무/거꾸로매달리기,1,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,실락어린이공원,37.594475,126.943391,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,실락어린이공원,37.594463,126.943398,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,실락어린이공원,37.594431,126.943414,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,실락어린이공원,37.59442,126.943413,윗몸일으키기,,,,1,,,1,1,,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,실락어린이공원,37.594112,126.942747,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,실락어린이공원,37.594051,126.942783,종합머신,,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,실락어린이공원,37.59405,126.942592,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,실락어린이공원,37.59406,126.942557,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,실락어린이공원,37.594037,126.942582,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍은3소공원,37.599775,126.943984,하체운동,,,,,,,,,1,1,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍은3소공원,37.599706,126.943932,하체운동,,,,,,,,,1,1,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍은동어린이공원,37.601725,126.950395,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍은동어린이공원,37.601681,126.95047,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍은동어린이공원,37.601678,126.95044,스텝사이클/워킹트레이너머신/달리기,1,,,,,,,,,,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍은동어린이공원,37.601706,126.950343,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연서어린이공원,37.572165,126.923434,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연서어린이공원,37.572159,126.923446,벤치프레스/역기,,1,1,1,1,1,,,1,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연서어린이공원,37.572152,126.923456,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연서어린이공원,37.57215,126.923463,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연서어린이공원,37.572143,126.923473,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,한울타리소공원,37.559207,126.930105,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,한울타리소공원,37.559196,126.930031,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,한울타리소공원,37.559192,126.93003,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,한울타리소공원,37.559106,126.930068,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창용소공원,37.560255,126.928589,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창용소공원,37.560261,126.928555,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창용소공원,37.56027,126.928542,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창용소공원,37.56026,126.928571,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창용소공원,37.560257,126.928573,미니철봉,,1,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창용소공원,37.560275,126.92854,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천동골목공원,37.561013,126.931132,철봉,,1,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천동골목공원,37.561057,126.931091,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천동골목공원,37.560923,126.931275,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천동골목공원,37.561174,126.930963,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천동골목공원,37.561178,126.930945,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천동골목공원,37.561054,126.931092,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천동골목공원,37.560927,126.931268,양팔줄당기기,,,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,창천동골목공원,37.560923,126.931263,체스트풀/풀웨이트/하이풀리/역기당기기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,둥글레소공원,37.563092,126.930196,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,둥글레소공원,37.563095,126.93019,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,둥글레소공원,37.563076,126.930144,다리뻗치기/레그프레스,,,,,,,,,1,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,둥글레소공원,37.563074,126.93014,벤치프레스/역기,,1,1,1,1,1,,,1,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,둥글레소공원,37.56306,126.930097,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,둥글레소공원,37.563063,126.930095,벤치프레스/역기,,1,1,1,1,1,,,1,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,둥글레소공원,37.563051,126.930058,등허리지압기/스트레칭로라,,,,,1,,,1,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,둥글레소공원,37.563054,126.930053,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,둥글레소공원,37.563046,126.930028,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,둥글레소공원,37.563046,126.930025,스텝사이클/워킹트레이너머신/달리기,1,,,,,,,,,,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,정연소공원,37.582602,126.927078,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,정연소공원,37.582606,126.927076,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,정연소공원,37.582616,126.927061,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍연어린이공원,37.580119,126.926773,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍연어린이공원,37.580125,126.926808,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍연어린이공원,37.580194,126.926755,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍연어린이공원,37.580181,126.926827,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연남어린이공원,37.578426,126.925358,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연남어린이공원,37.578392,126.925301,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연남어린이공원,37.578367,126.925277,스텝사이클/워킹트레이너머신/달리기,1,,,,,,,,,,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,연남어린이공원,37.57832,126.925267,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍남어린이공원,37.578138,126.929325,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍남어린이공원,37.578068,126.92933,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍남어린이공원,37.578045,126.929305,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍은2동주민쉼터,37.583414,126.936481,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍은2동주민쉼터,37.583441,126.936415,물구나무/거꾸로매달리기,1,,,,,,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍은2동주민쉼터,37.583411,126.936432,다리스트레칭,,,,,,,,,1,1,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,홍은2동주민쉼터,37.58339,126.936472,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,푸른소공원,37.584661,126.937977,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,푸른소공원,37.584599,126.938049,다리찢기,,,,,,,,,1,1,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,푸른소공원,37.584568,126.938085,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,만우소공원,37.563357,126.957595,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,만우소공원,37.563377,126.957622,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,만우소공원,37.563379,126.957632,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,만우소공원,37.563364,126.957648,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,지용소공원,37.563496,126.955206,체스트풀/풀웨이트/하이풀리/역기당기기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,지용소공원,37.563489,126.955249,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,지용소공원,37.563511,126.955228,사이클/자전거타기,,,,,,,,,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,지용소공원,37.563523,126.955242,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,지용소공원,37.563487,126.955303,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,지용소공원,37.563488,126.9553,미니평행봉,,1,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,굴레방소공원,37.558407,126.95801,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,굴레방소공원,37.558414,126.958024,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,굴레방소공원,37.558405,126.958027,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,북성어린이공원,37.558546,126.95188,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,북성어린이공원,37.558551,126.95184,다리뻗치기/레그프레스,,,,,,,,,1,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,너나들이쉼터,37.558351,126.955279,체스트풀/풀웨이트/하이풀리/역기당기기,,,1,1,1,1,,,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,너나들이쉼터,37.558387,126.955309,다리뻗치기/레그프레스,,,,,,,,,1,1,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,너나들이쉼터,37.558401,126.955283,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,너나들이쉼터,37.558367,126.955291,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,봉원소공원,37.569385,126.94551,파도타기/허리돌리기/롤링웨이스트,,,,,,,1,1,,,,,1,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,봉원소공원,37.569355,126.945514,하늘걷기/공중걷기/크로스컨트리,,,,,,,,1,1,1,,1,,서대문구청 푸른도시과,02-330-1395
,,서울특별시,서대문구,봉원소공원,37.569404,126.945476,상체근육풀기/어깨근육풀기/워밍암,,1,1,1,1,1,,,,,,,,서대문구청 푸른도시과,02-330-1395
